250,96773,Ninole,HI,19.942301,-155.18112,-16,-71,-10,0
251,96780,Papaaloa,HI,19.946758,-155.2086,-16,-71,-10,0
252,96738,Waikoloa,HI,19.947774,-155.78634,-16,-72,-10,0
253,96764,Laupahoehoe,HI,19.983584,-155.25963,-16,-71,-10,0
254,96774,Ookala,HI,19.996769,-155.31153,-16,-71,-10,0
255,96776,Paauilo,HI,20.022513,-155.37514,-16,-71,-10,0
256,96743,Kamuela,HI,20.040191,-155.69999,-16,-72,-10,0
257,96727,Honokaa,HI,20.089087,-155.51679,-16,-72,-10,0
258,96755,Kapaau,HI,20.222668,-155.78664,-15,-72,-10,0
259,96719,Hawi,HI,20.241109,-155.84459,-15,-72,-10,0
260,96790,Kula,HI,20.724391,-156.34031,-14,-73,-10,0
261,96713,Hana,HI,20.739217,-156.03893,-14,-73,-10,0
262,96753,Kihei,HI,20.771418,-156.45769,-14,-74,-10,0
263,96763,Lanai City,HI,20.823607,-156.9274,-13,-75,-10,0
264,96788,Pukalani,HI,20.855864,-156.325923,-13,-73,-10,0
265,96768,Makawao,HI,20.865115,-156.33158,-13,-73,-10,0
266,96733,Kahului,HI,20.866638,-156.646667,-13,-74,-10,0
267,96767,Lahaina,HI,20.866638,-156.646667,-13,-74,-10,0
268,96784,Puunene,HI,20.866638,-156.646667,-13,-74,-10,0
269,96732,Kahului,HI,20.883951,-156.46579,-13,-74,-10,0
270,96793,Wailuku,HI,20.889294,-156.50497,-13,-74,-10,0
271,96708,Haiku,HI,20.899634,-156.27315,-13,-73,-10,0
272,96779,Paia,HI,20.906999,-156.38202,-13,-74,-10,0
273,96761,Lahaina,HI,20.913335,-156.65765,-13,-74,-10,0
274,96748,Kaunakakai,HI,21.111246,-156.9741,-12,-75,-10,0
275,96770,Maunaloa,HI,21.15058,-157.1977,-12,-75,-10,0
276,96757,Kualapuu,HI,21.156174,-157.03622,-12,-75,-10,0
277,96729,Hoolehua,HI,21.168775,-157.08588,-12,-75,-10,0
278,96742,Kalaupapa,HI,21.191665,-156.9818,-12,-75,-10,0
279,96815,Honolulu,HI,21.2782,-157.82199,-12,-77,-10,0
280,96816,Honolulu,HI,21.284,-157.79925,-12,-77,-10,0
281,96821,Honolulu,HI,21.287967,-157.75456,-12,-77,-10,0
282,96825,Honolulu,HI,21.2946,-157.69721,-12,-77,-10,0
283,96826,Honolulu,HI,21.2951,-157.83066,-12,-77,-10,0
284,96814,Honolulu,HI,21.300167,-157.84777,-12,-77,-10,0
285,96862,Barbers Point N A S,HI,21.3017,-158.08174,-12,-77,-10,0
286,96822,Honolulu,HI,21.31275,-157.82195,-12,-77,-10,0
287,96813,Honolulu,HI,21.313033,-157.85615,-12,-77,-10,0
288,96817,Honolulu,HI,21.3307,-157.85913,-12,-77,-10,0
289,96795,Waimanalo,HI,21.33743,-157.70599,-12,-77,-10,0
290,96706,Ewa Beach,HI,21.338055,-158.02499,-12,-77,-10,0
291,96819,Honolulu,HI,21.3452,-157.88165,-12,-77,-10,0
292,96707,Kapolei,HI,21.345535,-158.08587,-12,-77,-10,0
293,96818,Honolulu,HI,21.36425,-157.96316,-12,-77,-10,0
294,96701,Aiea,HI,21.389167,-157.93091,-11,-77,-10,0
295,96734,Kailua,HI,21.3949,-157.74529,-11,-77,-10,0
296,96797,Waipahu,HI,21.403487,-158.01389,-11,-77,-10,0
297,96782,Pearl City,HI,21.408333,-157.9669,-11,-77,-10,0
298,96477,Kaneohe,HI,21.41345,-157.80575,-11,-77,-10,0
299,96792,Waianae,HI,21.434246,-158.17092,-11,-78,-10,0
300,96863,M C B H Kaneohe Bay,HI,21.439867,-157.74772,-11,-77,-10,0
301,96789,Mililani,HI,21.459206,-158.0116,-11,-77,-10,0
302,96759,Kunia,HI,21.4603,-158.06446,-11,-77,-10,0
303,96786,Wahiawa,HI,21.501722,-158.03543,-11,-77,-10,0
304,96744,Kaneohe,HI,21.501854,-157.87926,-11,-77,-10,0
305,96730,Kaaawa,HI,21.554467,-157.85108,-11,-77,-10,0
306,96791,Waialua,HI,21.572131,-158.13489,-11,-78,-10,0
307,96717,Hauula,HI,21.60625,-157.90949,-11,-77,-10,0
308,96712,Haleiwa,HI,21.630633,-158.07448,-11,-77,-10,0
309,96762,Laie,HI,21.6485,-157.92556,-11,-77,-10,0
310,96731,Kahuku,HI,21.68762,-157.95903,-10,-77,-10,0
311,96371,Kawela Bay,HI,21.703,-157.996233,-10,-77,-10,0
312,96756,Koloa,HI,21.910013,-159.48044,-10,-81,-10,0
313,96705,Eleele,HI,21.910767,-159.58222,-10,-81,-10,0
314,96716,Hanapepe,HI,21.917153,-159.59407,-10,-81,-10,0
315,96747,Kaumakani,HI,21.920292,-159.62428,-10,-81,-10,0
316,96765,Lawai,HI,21.930922,-159.499342,-10,-81,-10,0
317,96769,Makaweli,HI,21.946244,-159.65981,-10,-81,-10,0
318,96752,Kekaha,HI,21.97313,-159.71766,-9,-81,-10,0
319,96715,Hanamaulu,HI,21.979991,-159.512392,-9,-81,-10,0
320,96766,Lihue,HI,21.98081,-159.37746,-9,-80,-10,0
321,96796,Waimea,HI,21.997746,-159.7187,-9,-81,-10,0
322,96741,Kalaheo,HI,21.999721,-159.4776,-9,-81,-10,0
323,96746,Kapaa,HI,22.077472,-159.34463,-9,-80,-10,0
324,96751,Kealia,HI,22.111837,-159.31283,-9,-80,-10,0
325,96703,Anahola,HI,22.148133,-159.31765,-9,-80,-10,0
326,96714,Hanalei,HI,22.208401,-159.4896,-9,-81,-10,0
327,96754,Kilauea,HI,22.212733,-159.40787,-9,-80,-10,0
328,96722,Princeville,HI,22.223635,-159.49025,-9,-81,-10,0
329,96709,Kapolei,HI,23.573339,-164.701172,-4,-93,-10,0
330,33040,Key West,FL,24.567593,-81.7566,1,99,-5,1
331,33042,Summerland Key,FL,24.663121,-81.48694,1,100,-5,1
332,33044,Sugarloaf Shores,FL,24.664649,-81.565319,1,100,-5,1
333,33043,Big Pine Key,FL,24.675731,-81.34359,1,100,-5,1
334,33052,Marathon Shores,FL,24.723283,-81.063249,1,101,-5,1
335,33051,Key Colony Beach,FL,24.72339,-81.020281,1,101,-5,1
336,33050,Marathon,FL,24.731758,-81.0278,1,101,-5,1
337,33001,Long Key,FL,24.841814,-80.79405,1,101,-5,1
338,96861,Camp H M Smith,HI,24.859832,-168.021815,2,-100,-10,0
339,96858,Fort Shafter,HI,24.859832,-168.021815,2,-100,-10,0
340,96853,Hickam AFB,HI,24.859832,-168.021815,2,-100,-10,0
341,96849,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
342,96847,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
343,96843,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
344,96810,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
345,96805,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
346,96806,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
347,96820,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
348,96809,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
349,96837,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
350,96846,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
351,96823,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
352,96836,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
353,96804,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
354,96803,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
355,96801,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
356,96830,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
357,96844,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
358,96808,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
359,96828,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
360,96840,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
361,96845,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
362,96842,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
363,96827,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
364,96839,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
365,96802,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
366,96812,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
367,96824,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
368,96850,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
369,96841,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
370,96807,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
371,96835,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
372,96811,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
373,96838,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
374,96848,Honolulu,HI,24.859832,-168.021815,2,-100,-10,0
375,96860,Pearl Harbor,HI,24.859832,-168.021815,2,-100,-10,0
376,96857,Schofield Barracks,HI,24.859832,-168.021815,2,-100,-10,0
377,96859,Tripler Army Medical Ctr,HI,24.859832,-168.021815,2,-100,-10,0
378,96898,Wake Island,HI,24.859832,-168.021815,2,-100,-10,0
379,96854,Wheeler Army Airfield,HI,24.859832,-168.021815,2,-100,-10,0
380,33036,Islamorada,FL,24.91828,-80.63676,2,102,-5,1
381,33070,Tavernier,FL,25.006349,-80.53139,2,102,-5,1
382,33045,Key West,FL,25.100957,-81.568862,2,100,-5,1
383,33041,Key West,FL,25.100957,-81.568862,2,100,-5,1
384,33037,Key Largo,FL,25.137661,-80.40735,2,102,-5,1
385,33034,Homestead,FL,25.431506,-80.51382,3,102,-5,1
386,33003,Florida City,FL,25.455229,-80.475479,4,102,-5,1
387,33035,Homestead,FL,25.457913,-80.44781,4,102,-5,1
388,33030,Homestead,FL,25.479438,-80.48687,4,102,-5,1
389,33033,Homestead,FL,25.487988,-80.42692,4,102,-5,1
390,33032,Homestead,FL,25.524528,-80.40521,4,102,-5,1
391,33031,Homestead,FL,25.526214,-80.49632,4,102,-5,1
392,33002,Hialeah,FL,25.558428,-80.458168,4,102,-5,1
393,33011,Hialeah,FL,25.558428,-80.458168,4,102,-5,1
394,33017,Hialeah,FL,25.558428,-80.458168,4,102,-5,1
395,33092,Homestead,FL,25.558428,-80.458168,4,102,-5,1
396,33039,Homestead,FL,25.558428,-80.458168,4,102,-5,1
397,33090,Homestead,FL,25.558428,-80.458168,4,102,-5,1
398,33233,Miami,FL,25.558428,-80.458168,4,102,-5,1
399,33296,Miami,FL,25.558428,-80.458168,4,102,-5,1
400,33148,Miami,FL,25.558428,-80.458168,4,102,-5,1
401,33265,Miami,FL,25.558428,-80.458168,4,102,-5,1
402,33197,Miami,FL,25.558428,-80.458168,4,102,-5,1
403,33102,Miami,FL,25.558428,-80.458168,4,102,-5,1
404,33257,Miami,FL,25.558428,-80.458168,4,102,-5,1
